#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ ; Function Name ; File Name ; Line number
872535704 ; 0.00113717 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
872653704 ; 0.00235406 ; 3.30299 ; 0 ; 0 ; Unknown ; Unknown ; -1
872752704 ; 0.00145379 ; 3.30048 ; 0 ; 0 ; Unknown ; Unknown ; -1
872882704 ; 0.00103799 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
872991704 ; 0.00105706 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
873082704 ; 0.00141564 ; 3.3007 ; 0 ; 0 ; Unknown ; Unknown ; -1
873175704 ; 0.000725182 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
873265704 ; 0.000683221 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
873358704 ; 0.0011448 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
873442704 ; 0.00167504 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
873536704 ; 0.0014576 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
873621704 ; 0.00129357 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
873716704 ; 0.00133553 ; 3.30139 ; 0 ; 0 ; Unknown ; Unknown ; -1
873809704 ; 0.0011448 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
873900704 ; 0.00119439 ; 3.30223 ; 0 ; 0 ; Unknown ; Unknown ; -1
873995704 ; 0.0010151 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
874091704 ; 0.000988397 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
874177704 ; 0.0015339 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
874263704 ; 0.00121728 ; 3.30246 ; 0 ; 0 ; Unknown ; Unknown ; -1
874347704 ; 0.00153008 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
874443704 ; 0.00173608 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
874531704 ; 0.000824365 ; 3.3004 ; 0 ; 0 ; Unknown ; Unknown ; -1
874620704 ; 0.000824365 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
874707704 ; 0.000683221 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
874803704 ; 0.000927361 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
874894704 ; 0.00108376 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
874993704 ; 0.00125543 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
875084704 ; 0.00141183 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
875174704 ; 0.00309029 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
875280704 ; 0.0010418 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
875384704 ; 0.00161019 ; 3.30185 ; 0 ; 0 ; Unknown ; Unknown ; -1
875485704 ; 0.00243798 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
875577704 ; 0.00135842 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
875677704 ; 0.00194207 ; 3.29941 ; 0 ; 0 ; Unknown ; Unknown ; -1
875775704 ; 0.00120202 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
875869704 ; 0.00131646 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
875961704 ; 0.00136987 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
876053704 ; 0.000721368 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
876142704 ; 0.00166741 ; 3.30215 ; 0 ; 0 ; Unknown ; Unknown ; -1
876235704 ; 0.00125543 ; 3.30215 ; 0 ; 0 ; Unknown ; Unknown ; -1
876325704 ; 0.0011982 ; 3.30139 ; 0 ; 0 ; Unknown ; Unknown ; -1
876419704 ; 0.00111428 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
876512704 ; 0.00143853 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
876599704 ; 0.00105706 ; 3.30208 ; 0 ; 0 ; Unknown ; Unknown ; -1
876693704 ; 0.000988397 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
876785704 ; 0.00102654 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
876885704 ; 0.00132028 ; 3.29956 ; 0 ; 0 ; Unknown ; Unknown ; -1
876979704 ; 0.000919732 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
877071704 ; 0.000801476 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
877166704 ; 0.00113336 ; 3.30193 ; 0 ; 0 ; Unknown ; Unknown ; -1
877258704 ; 0.00178185 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
877342704 ; 0.00136605 ; 3.30132 ; 0 ; 0 ; Unknown ; Unknown ; -1
877436704 ; 0.00132409 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
877529704 ; 0.00106088 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
877623704 ; 0.00117913 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
877711704 ; 0.0028309 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
877807704 ; 0.00131265 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
877914704 ; 0.00106851 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
878009704 ; 0.000900659 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
878095704 ; 0.000923547 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
878192704 ; 0.00107995 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
878278704 ; 0.0012745 ; 3.30261 ; 0 ; 0 ; Unknown ; Unknown ; -1
878370704 ; 0.00151482 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
878455704 ; 0.00146523 ; 3.30185 ; 0 ; 0 ; Unknown ; Unknown ; -1
878548704 ; 0.00128976 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
878640704 ; 0.00107613 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
878732704 ; 0.00107995 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
878817704 ; 0.000965508 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
878912704 ; 0.00104943 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
878998704 ; 0.00176659 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
879090704 ; 0.00104562 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
879186704 ; 0.00108376 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
879281704 ; 0.0011715 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
879380704 ; 0.00117532 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
879473704 ; 0.00167504 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
879566704 ; 0.00148049 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
879659704 ; 0.00136224 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
879744704 ; 0.000999841 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
879836704 ; 0.00164834 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
879928704 ; 0.00125161 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
880021704 ; 0.000984582 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
880109704 ; 0.0012478 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
880196704 ; 0.000969323 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
880289704 ; 0.00082055 ; 3.30048 ; 0 ; 0 ; Unknown ; Unknown ; -1
880376704 ; 0.00142327 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
880464704 ; 0.00148812 ; 3.30261 ; 0 ; 0 ; Unknown ; Unknown ; -1
880559704 ; 0.00128976 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
880645704 ; 0.00154916 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
880731704 ; 0.00125924 ; 3.29948 ; 0 ; 0 ; Unknown ; Unknown ; -1
880832704 ; 0.000980767 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
880917704 ; 0.00110665 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
881016704 ; 0.000957879 ; 3.30078 ; 0 ; 0 ; Unknown ; Unknown ; -1
881102704 ; 0.000732812 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
881188704 ; 0.00116387 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
881274704 ; 0.00150338 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
881368704 ; 0.0010418 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
881452704 ; 0.000999841 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
881538704 ; 0.000828179 ; 3.30231 ; 0 ; 0 ; Unknown ; Unknown ; -1
881630704 ; 0.00137368 ; 3.30154 ; 0 ; 0 ; Unknown ; Unknown ; -1
881724704 ; 0.00175134 ; 3.29956 ; 0 ; 0 ; Unknown ; Unknown ; -1
881817704 ; 0.00128976 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
881910704 ; 0.00122872 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
882003704 ; 0.0022091 ; 3.29948 ; 0 ; 0 ; Unknown ; Unknown ; -1
882096704 ; 0.00112191 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
882183704 ; 0.000957879 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
882271704 ; 0.00125543 ; 3.30246 ; 0 ; 0 ; Unknown ; Unknown ; -1
882363704 ; 0.00106469 ; 3.30177 ; 0 ; 0 ; Unknown ; Unknown ; -1
882449704 ; 0.00122109 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
882535704 ; 0.00116387 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
882621704 ; 0.00133172 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
882715704 ; 0.00128213 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
882806704 ; 0.000973138 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
882898704 ; 0.00109902 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
882984704 ; 0.00110665 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
883077704 ; 0.00128594 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
883164704 ; 0.00102654 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
883255704 ; 0.00121728 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
883349704 ; 0.0008854 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
883434704 ; 0.00103799 ; 3.30063 ; 0 ; 0 ; Unknown ; Unknown ; -1
883526704 ; 0.00116769 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
883618704 ; 0.000961694 ; 3.3004 ; 0 ; 0 ; Unknown ; Unknown ; -1
883711704 ; 0.00150338 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
883794704 ; 0.00228158 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
883880704 ; 0.00138131 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
883973704 ; 0.00151101 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
884067704 ; 0.00103417 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
884154704 ; 0.0010418 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
884247704 ; 0.00147668 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
884333704 ; 0.000767144 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
884419704 ; 0.000740441 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
884519704 ; 0.00118295 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
884610704 ; 0.00223199 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
884709704 ; 0.00114861 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
884794704 ; 0.00120202 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
884887704 ; 0.00124017 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
884974704 ; 0.00180093 ; 3.30185 ; 0 ; 0 ; Unknown ; Unknown ; -1
885059704 ; 0.000923547 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
885145704 ; 0.000996026 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
885233704 ; 0.00104562 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
885327704 ; 0.00183144 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
885418704 ; 0.00206796 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
885503704 ; 0.00115243 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
885597704 ; 0.00140801 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
885690704 ; 0.00135842 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
885776704 ; 0.00170556 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
885870704 ; 0.00100747 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
885959704 ; 0.000999841 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
886046704 ; 0.00116006 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
886133704 ; 0.000687035 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
886225704 ; 0.0013279 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
886321704 ; 0.00108376 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
886413704 ; 0.00101128 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
886501704 ; 0.00159112 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
886593704 ; 0.0015339 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
886678704 ; 0.0011982 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
886771704 ; 0.00140801 ; 3.30223 ; 0 ; 0 ; Unknown ; Unknown ; -1
886860704 ; 0.00139275 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
886953704 ; 0.00115624 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
887038704 ; 0.00141946 ; 3.302 ; 0 ; 0 ; Unknown ; Unknown ; -1
887130704 ; 0.000980767 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
887230704 ; 0.00137368 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
887333704 ; 0.001717 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
887427704 ; 0.00114861 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
887523704 ; 0.00125924 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
887610704 ; 0.000721368 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
887706704 ; 0.0015339 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
887804704 ; 0.0017933 ; 3.30093 ; 0 ; 0 ; Unknown ; Unknown ; -1
887903704 ; 0.00139275 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
887995704 ; 0.00136987 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
888090704 ; 0.00155679 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
888179704 ; 0.00107232 ; 3.30254 ; 0 ; 0 ; Unknown ; Unknown ; -1
888266704 ; 0.00122109 ; 3.30238 ; 0 ; 0 ; Unknown ; Unknown ; -1
888359704 ; 0.000809106 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
888451704 ; 0.00094262 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
888537704 ; 0.00126687 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
888628704 ; 0.00206796 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
888717704 ; 0.0011448 ; 3.30307 ; 0 ; 0 ; Unknown ; Unknown ; -1
888810704 ; 0.00124017 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
888906704 ; 0.00136987 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
888995704 ; 0.00143853 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
889084704 ; 0.00105706 ; 3.30101 ; 0 ; 0 ; Unknown ; Unknown ; -1
889177704 ; 0.00108376 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
889279704 ; 0.00178185 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
889383704 ; 0.00148049 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
889472704 ; 0.000961694 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
889563704 ; 0.00120965 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
889653704 ; 0.00124398 ; 3.30238 ; 0 ; 0 ; Unknown ; Unknown ; -1
889743704 ; 0.00144616 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
889836704 ; 0.00114098 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
889928704 ; 0.0011982 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
890016704 ; 0.00146905 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
890103704 ; 0.00152627 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
890200704 ; 0.00114861 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
890291704 ; 0.00120965 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
890384704 ; 0.00120965 ; 3.29948 ; 0 ; 0 ; Unknown ; Unknown ; -1
890480704 ; 0.00112573 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
890574704 ; 0.00129739 ; 3.30215 ; 0 ; 0 ; Unknown ; Unknown ; -1
890669704 ; 0.0017933 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
890754704 ; 0.00165215 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
890848704 ; 0.00117913 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
890932704 ; 0.00133172 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
891025704 ; 0.00152245 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
891111704 ; 0.00170174 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
891205704 ; 0.000938806 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
891298704 ; 0.00126305 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
891391704 ; 0.00305215 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
891492704 ; 0.00112954 ; 3.30147 ; 0 ; 0 ; Unknown ; Unknown ; -1
891576704 ; 0.00133935 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
891663704 ; 0.00148812 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
891748704 ; 0.0010418 ; 3.3017 ; 0 ; 0 ; Unknown ; Unknown ; -1
891835704 ; 0.00153771 ; 3.30254 ; 0 ; 0 ; Unknown ; Unknown ; -1
891928704 ; 0.000854882 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
892012704 ; 0.0013012 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
892114704 ; 0.00134316 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
892213704 ; 0.00133553 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
892306704 ; 0.00124017 ; 3.30078 ; 0 ; 0 ; Unknown ; Unknown ; -1
892399704 ; 0.00112573 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
892491704 ; 0.00112954 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
892583704 ; 0.00120965 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
892677704 ; 0.00282327 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
892766704 ; 0.00112954 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
892858704 ; 0.00155679 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
892949704 ; 0.00103417 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
893041704 ; 0.00125543 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
893126704 ; 0.00157586 ; 3.30162 ; 0 ; 0 ; Unknown ; Unknown ; -1
893218704 ; 0.00112954 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
893304704 ; 0.00123254 ; 3.30238 ; 0 ; 0 ; Unknown ; Unknown ; -1
893398704 ; 0.00116769 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
893490704 ; 0.00118295 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
893576704 ; 0.0018467 ; 3.30254 ; 0 ; 0 ; Unknown ; Unknown ; -1
893667704 ; 0.00113336 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
893766704 ; 0.00143472 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
893855704 ; 0.00156823 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
893941704 ; 0.00109139 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
894026704 ; 0.00109902 ; 3.30223 ; 0 ; 0 ; Unknown ; Unknown ; -1
894120704 ; 0.00113336 ; 3.3004 ; 0 ; 0 ; Unknown ; Unknown ; -1
894207704 ; 0.000908288 ; 3.30078 ; 0 ; 0 ; Unknown ; Unknown ; -1
894293704 ; 0.00101891 ; 3.30093 ; 0 ; 0 ; Unknown ; Unknown ; -1
894379704 ; 0.00118676 ; 3.30185 ; 0 ; 0 ; Unknown ; Unknown ; -1
894472704 ; 0.00154534 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
894570704 ; 0.00119058 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
894656704 ; 0.00129357 ; 3.302 ; 0 ; 0 ; Unknown ; Unknown ; -1
894747704 ; 0.00129739 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
894834704 ; 0.00168267 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
894928704 ; 0.00128594 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
895020704 ; 0.00133553 ; 3.30223 ; 0 ; 0 ; Unknown ; Unknown ; -1
895113704 ; 0.00185815 ; 3.29956 ; 0 ; 0 ; Unknown ; Unknown ; -1
895203704 ; 0.00125543 ; 3.30284 ; 0 ; 0 ; Unknown ; Unknown ; -1
895291704 ; 0.00106851 ; 3.302 ; 0 ; 0 ; Unknown ; Unknown ; -1
895377704 ; 0.00147668 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
895471704 ; 0.00150338 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
895558704 ; 0.00161782 ; 3.30208 ; 0 ; 0 ; Unknown ; Unknown ; -1
895650704 ; 0.00110284 ; 3.30231 ; 0 ; 0 ; Unknown ; Unknown ; -1
895737704 ; 0.00144997 ; 3.30147 ; 0 ; 0 ; Unknown ; Unknown ; -1
895827704 ; 0.00167123 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
895914704 ; 0.00138894 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
896007704 ; 0.00157205 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
896094704 ; 0.00132028 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
896188704 ; 0.00107613 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
896275704 ; 0.000843438 ; 3.30139 ; 0 ; 0 ; Unknown ; Unknown ; -1
896367704 ; 0.00126687 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
896460704 ; 0.000862512 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
896546704 ; 0.000763329 ; 3.30338 ; 0 ; 0 ; Unknown ; Unknown ; -1
896633704 ; 0.00135461 ; 3.30276 ; 0 ; 0 ; Unknown ; Unknown ; -1
896725704 ; 0.00166741 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
896816704 ; 0.00105325 ; 3.30101 ; 0 ; 0 ; Unknown ; Unknown ; -1
896913704 ; 0.000919732 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
897006704 ; 0.00159112 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
897101704 ; 0.00148812 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
897194704 ; 0.000809106 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
897280704 ; 0.000744256 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
897367704 ; 0.00131265 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
897464704 ; 0.00175515 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
897556704 ; 0.00140038 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
897644704 ; 0.0015873 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
897731704 ; 0.00104562 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
897826704 ; 0.00121346 ; 3.30223 ; 0 ; 0 ; Unknown ; Unknown ; -1
897919704 ; 0.000954064 ; 3.3004 ; 0 ; 0 ; Unknown ; Unknown ; -1
898012704 ; 0.00129357 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
898106704 ; 0.00143853 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
898202704 ; 0.00165978 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
898288704 ; 0.00213662 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
898380704 ; 0.00139275 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
898467704 ; 0.00128976 ; 3.30246 ; 0 ; 0 ; Unknown ; Unknown ; -1
898558704 ; 0.000961694 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
898650704 ; 0.000969323 ; 3.30124 ; 0 ; 0 ; Unknown ; Unknown ; -1
898742704 ; 0.00117913 ; 3.30177 ; 0 ; 0 ; Unknown ; Unknown ; -1
898829704 ; 0.00106469 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
898913704 ; 0.00180474 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
899008704 ; 0.0011181 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
